timestamp,gasX,gasY,gasZ
215800,0.134001,0.129074,0.135111
215900,0.112273,0.107217,0.111387
216000,0.121509,0.118838,0.125045
216100,0.099487,0.099823,0.102986
216200,0.128622,0.128122,0.125821
216300,0.107531,0.105656,0.104645
216400,0.103420,0.099430,0.106091
216500,0.112059,0.106625,0.112461
216600,0.107825,0.111795,0.111027
216700,0.120902,0.124856,0.120048
216800,0.121373,0.117480,0.119145
216900,0.104353,0.108020,0.105945
217000,0.108954,0.114754,0.106338
217100,0.108552,0.110536,0.110067
217200,0.118149,0.117510,0.113856
217300,0.127656,0.125524,0.129221
217400,0.119133,0.124431,0.118752
217500,0.124761,0.125810,0.120316
217600,0.132071,0.130000,0.131382
217700,0.133583,0.130708,0.131126
217800,0.110227,0.110422,0.108330
217900,0.091110,0.091987,0.091882
218000,0.127642,0.128652,0.122853
218100,0.134164,0.135501,0.131270
218200,0.130298,0.131469,0.134801
218300,0.111547,0.109035,0.110903
218400,0.116391,0.119366,0.118036
218500,0.102637,0.100805,0.104493
218600,0.133755,0.127042,0.130993
218700,0.119640,0.122904,0.120187
218800,0.123214,0.126373,0.121253
218900,0.142981,0.143942,0.146134
219000,0.129764,0.133888,0.126090
219100,0.111970,0.110096,0.110683
219200,0.132402,0.132640,0.129949
219300,0.121399,0.117571,0.116336
219400,0.129020,0.132570,0.135592
219500,0.126287,0.130598,0.129930
219600,0.127369,0.124801,0.121930
219700,0.094347,0.097780,0.102280
219800,0.125239,0.119080,0.124589
219900,0.115830,0.113348,0.113975
220000,0.101045,0.101616,0.099232
220100,0.119985,0.121722,0.119397
220200,0.132778,0.128426,0.129909
220300,0.121195,0.117387,0.119306
220400,0.130762,0.130775,0.122396
220500,0.104803,0.110378,0.107970
220600,0.110854,0.112374,0.106563
220700,0.111961,0.110872,0.112057
220800,0.136456,0.132236,0.138484
220900,0.101609,0.095223,0.096829
221000,0.126939,0.123583,0.118676
221100,0.145382,0.148710,0.147099
221200,0.098434,0.096582,0.096992
221300,0.103226,0.104540,0.107074
221400,0.126757,0.128238,0.132054
221500,0.121377,0.119105,0.116284
221600,0.121316,0.121194,0.125630
221700,0.136972,0.134469,0.138884
221800,0.105509,0.113317,0.113943
221900,0.118479,0.113819,0.109870
222000,0.127712,0.125847,0.124356
222100,0.124286,0.123953,0.126733
222200,0.137632,0.131632,0.134373
222300,0.108688,0.117144,0.114327
222400,0.119524,0.117997,0.118978
222500,0.114636,0.117512,0.119001
222600,0.109037,0.112309,0.119184
222700,0.120684,0.118228,0.119631
222800,0.123688,0.125883,0.129060
222900,0.109131,0.110156,0.107996
223000,0.138129,0.135227,0.131252
223100,0.123943,0.126053,0.127043
223200,0.126255,0.127054,0.133815
223300,0.124509,0.125901,0.122538
223400,0.120831,0.119465,0.121592
223500,0.136757,0.143342,0.136436
223600,0.105054,0.109859,0.112244
223700,0.147717,0.149652,0.147772
223800,0.123064,0.124592,0.131934
223900,0.103334,0.110604,0.101733
224000,0.121669,0.122209,0.120226
224100,0.135630,0.130756,0.131507
224200,0.125218,0.125341,0.126477
224300,0.131983,0.134006,0.133375
224400,0.112999,0.115132,0.116895
224500,0.106824,0.111783,0.109149
224600,0.112871,0.113946,0.109017
224700,0.125998,0.117908,0.122862
224800,0.116984,0.112556,0.117598
224900,0.100632,0.104601,0.108277
225000,0.111068,0.111865,0.106544
225100,0.116174,0.120424,0.116233
225200,0.123596,0.121810,0.123179
225300,0.119140,0.119006,0.122495
225400,0.146315,0.142158,0.150296
225500,0.121782,0.126142,0.128495
225600,0.136448,0.133793,0.128927
225700,0.120130,0.121418,0.121057
225800,0.114241,0.110618,0.111630
225900,0.120514,0.123604,0.129663
226000,0.113547,0.102070,0.108517
226100,0.110863,0.109103,0.105212
226200,0.124115,0.121266,0.119609
226300,0.125518,0.128931,0.127841
226400,0.106262,0.111777,0.105933
226500,0.124993,0.125716,0.123614
226600,0.130622,0.136868,0.138494
226700,0.110174,0.113715,0.118497
226800,0.127893,0.128930,0.128841
226900,0.113750,0.110058,0.111223
227000,0.114016,0.115391,0.113362
227100,0.116879,0.115651,0.117936
227200,0.124446,0.129041,0.122718
227300,0.104037,0.104048,0.104383
227400,0.132661,0.127891,0.127303
227500,0.136976,0.139134,0.135653
227600,0.132295,0.136199,0.130378
227700,0.117314,0.116060,0.110045
227800,0.131543,0.130532,0.129581
227900,0.109529,0.114003,0.114484
228000,0.130781,0.129406,0.131004
228100,0.112986,0.115169,0.114922
228200,0.112829,0.113691,0.106741
228300,0.112054,0.113483,0.115315
228400,0.119450,0.111448,0.118888
228500,0.123982,0.124623,0.123170
228600,0.128471,0.133296,0.131150
228700,0.114054,0.112573,0.105403
228800,0.135019,0.136088,0.134943
228900,0.117343,0.115779,0.115131
229000,0.134058,0.135655,0.136068
229100,0.126936,0.126537,0.120043
229200,0.122362,0.119558,0.120882
229300,0.125895,0.125856,0.124767
229400,0.129552,0.129251,0.132306
229500,0.109936,0.116734,0.110427
229600,0.123695,0.130310,0.121595
229700,0.100525,0.099329,0.108147
229800,0.125350,0.129838,0.130101
229900,0.129795,0.124757,0.128927
230000,0.108725,0.109384,0.111914
230100,0.113089,0.111138,0.108181
230200,0.110565,0.111195,0.108214
230300,0.127619,0.128244,0.126795
230400,0.120345,0.118464,0.127126
230500,0.123347,0.125334,0.122207
230600,0.122033,0.119876,0.123384
230700,0.108910,0.108598,0.106982
230800,0.111393,0.109834,0.114079
230900,0.117668,0.111906,0.115988
231000,0.120268,0.115830,0.121546
231100,0.117509,0.123317,0.122611
231200,0.130647,0.129141,0.123595
231300,0.110910,0.103687,0.107585
231400,0.111297,0.110385,0.112812
231500,0.139213,0.143118,0.144287
231600,0.123847,0.123942,0.117635
231700,0.123998,0.127541,0.121017
231800,0.112726,0.116274,0.116315
231900,0.116924,0.112966,0.119700
232000,0.123257,0.118559,0.118440
232100,0.119474,0.122810,0.124076
232200,0.116508,0.120105,0.119868
232300,0.113713,0.113735,0.110009
232400,0.117209,0.123317,0.121245
232500,0.130903,0.126987,0.129983
232600,0.132741,0.134571,0.128593
232700,0.123424,0.118336,0.123388
232800,0.132224,0.131075,0.134752
232900,0.107845,0.110950,0.109576
233000,0.111654,0.116131,0.114665
233100,0.127720,0.120709,0.135158
233200,0.122812,0.118736,0.124289
233300,0.134795,0.137271,0.139754
233400,0.109701,0.108664,0.107782
233500,0.123490,0.123900,0.127664
233600,0.128615,0.132959,0.129320
233700,0.122208,0.121455,0.115788
233800,0.111583,0.114534,0.112567
233900,0.135431,0.139592,0.132014
234000,0.122490,0.120837,0.124301
234100,0.108728,0.111862,0.113383
234200,0.107470,0.111676,0.113585
234300,0.112644,0.120623,0.110034
234400,0.135391,0.135686,0.129991
234500,0.119966,0.122157,0.117593
234600,0.124457,0.126849,0.125183
234700,0.124003,0.125942,0.123104
234800,0.131840,0.131604,0.135171
234900,0.128686,0.129591,0.118730
235000,0.104450,0.113847,0.114959
235100,0.109841,0.108611,0.115644
235200,0.126579,0.122645,0.125247
235300,0.117538,0.116937,0.118368
235400,0.111026,0.109056,0.104809
235500,0.095479,0.099440,0.094989
235600,0.123658,0.126547,0.128078
235700,0.105722,0.103518,0.101616
235800,0.118115,0.123760,0.122462
235900,0.107725,0.107361,0.109345
236000,0.123995,0.130584,0.128925
236100,0.106366,0.105304,0.108689
236200,0.120768,0.126868,0.122183
236300,0.111001,0.118168,0.117138
236400,0.108000,0.108462,0.108858
236500,0.110265,0.113757,0.114586
236600,0.114487,0.120475,0.119930
236700,0.125480,0.131743,0.134926
236800,0.126717,0.131221,0.131365
236900,0.135353,0.138117,0.133712
237000,0.128367,0.127989,0.131783
237100,0.124074,0.127145,0.124721
237200,0.093373,0.098447,0.097330
237300,0.112547,0.110706,0.112066
237400,0.110489,0.107756,0.113610
237500,0.129473,0.126199,0.129716
237600,0.123301,0.121624,0.124540
237700,0.130682,0.131130,0.126898
237800,0.128910,0.125725,0.128744
237900,0.121056,0.119205,0.121241
238000,0.140953,0.140283,0.139144
238100,0.115844,0.110983,0.114477
238200,0.109827,0.114553,0.108899
238300,0.128573,0.117839,0.122824
238400,0.111730,0.108228,0.110980
238500,0.137754,0.132241,0.137252
238600,0.122535,0.120292,0.126452
238700,0.120391,0.116968,0.123899
238800,0.123630,0.123866,0.122401
238900,0.112212,0.110235,0.110565
239000,0.119798,0.113779,0.124289
239100,0.115473,0.114952,0.109627
239200,0.134511,0.131378,0.132645
239300,0.105351,0.100085,0.101768
239400,0.126602,0.127433,0.119650
239500,0.110230,0.115289,0.110923
239600,0.118165,0.120817,0.110403
239700,0.128057,0.125501,0.125887
239800,0.111374,0.110523,0.109946
239900,0.122627,0.132494,0.124298
240000,0.130959,0.131348,0.134013
240100,0.115702,0.111236,0.111218
240200,0.113666,0.114603,0.108891
240300,0.123600,0.128679,0.130359
240400,0.118574,0.121188,0.115154
240500,0.112707,0.114646,0.113585
240600,0.122987,0.121061,0.121885
240700,0.121129,0.117019,0.124826
240800,0.122363,0.126180,0.124367
240900,0.102201,0.105853,0.108338
241000,0.108164,0.109123,0.101531
241100,0.127818,0.126550,0.121178
241200,0.125928,0.120184,0.126307
241300,0.121451,0.120766,0.116774
241400,0.114268,0.119971,0.113149
241500,0.110277,0.109766,0.113190
241600,0.104989,0.106274,0.101606
241700,0.117046,0.119809,0.119538
241800,0.131689,0.130046,0.130067
241900,0.119855,0.125224,0.121086
242000,0.085919,0.087486,0.087723
242100,0.119162,0.122934,0.122161
242200,0.154398,0.154043,0.155045
242300,0.125848,0.132063,0.130837
242400,0.104104,0.111080,0.109643
242500,0.120246,0.121142,0.119686
242600,0.114544,0.113674,0.119705
242700,0.114181,0.107775,0.116049
242800,0.129765,0.126202,0.129388
242900,0.124400,0.122781,0.124413
243000,0.131144,0.135557,0.133473
243100,0.111503,0.114166,0.105967
243200,0.122541,0.113157,0.116757
243300,0.135178,0.139103,0.131934
243400,0.120148,0.122257,0.124102
243500,0.114081,0.113487,0.114974
243600,0.121308,0.118632,0.123294
243700,0.121112,0.120794,0.122772
243800,0.126893,0.117927,0.118762
243900,0.116518,0.118582,0.123547
244000,0.123670,0.120394,0.121922
244100,0.120705,0.123386,0.122112
244200,0.121241,0.127750,0.125301
244300,0.108152,0.107892,0.107558
244400,0.116071,0.119762,0.126168
244500,0.130945,0.131000,0.127296
244600,0.123345,0.126271,0.123105
244700,0.113595,0.107772,0.104239
244800,0.104952,0.101555,0.097106
244900,0.115517,0.117706,0.120555
245000,0.101940,0.105480,0.102388
245100,0.106900,0.102989,0.104768
245200,0.128774,0.127743,0.125631
245300,0.106700,0.108414,0.109682
245400,0.126529,0.124112,0.126719
245500,0.108538,0.109447,0.107421
245600,0.103580,0.103075,0.102728
245700,0.120402,0.115903,0.117792
245800,0.115142,0.116718,0.112491
245900,0.115357,0.107238,0.115523
246000,0.105751,0.104563,0.107133
246100,0.117171,0.118041,0.119340
246200,0.113857,0.116458,0.116380
246300,0.126411,0.121854,0.122068
246400,0.123228,0.123278,0.128384
246500,0.124604,0.118758,0.128799
246600,0.126333,0.121354,0.125695
246700,0.120815,0.118862,0.124421
246800,0.117838,0.116665,0.119831
246900,0.098819,0.100606,0.098278
247000,0.106267,0.104000,0.102296
247100,0.120091,0.118044,0.117365
247200,0.130024,0.124946,0.131382
247300,0.129050,0.132424,0.129479
247400,0.115119,0.108624,0.118637
247500,0.117974,0.112522,0.121175
247600,0.108193,0.109822,0.112284
247700,0.114654,0.114066,0.115022
247800,0.119934,0.124011,0.117201
247900,0.123259,0.124676,0.116110
248000,0.125966,0.122075,0.125464
248100,0.116262,0.121245,0.116425
248200,0.127485,0.125408,0.124767
248300,0.128683,0.132596,0.132299
248400,0.106340,0.107982,0.109367
248500,0.127959,0.131553,0.135056
248600,0.127251,0.129590,0.125903
248700,0.127089,0.120584,0.124057
248800,0.108153,0.108780,0.104835
248900,0.129775,0.126603,0.137970
249000,0.129738,0.127771,0.133632
249100,0.130735,0.126706,0.129274
249200,0.129833,0.130040,0.131681
249300,0.128344,0.132320,0.122888
249400,0.121891,0.125693,0.117771
249500,0.124443,0.114753,0.125412
249600,0.110456,0.109174,0.103245
249700,0.118637,0.120899,0.123795
249800,0.125295,0.123112,0.121706
249900,0.115010,0.119107,0.120329
250000,0.111341,0.115912,0.115111
250100,0.118595,0.121156,0.115341
250200,0.123589,0.125849,0.131769
250300,0.129185,0.127258,0.127412
250400,0.119990,0.119518,0.120618
250500,0.129651,0.128305,0.133209
250600,0.138104,0.141760,0.138700
250700,0.112690,0.114719,0.116362
250800,0.136391,0.133015,0.132518
250900,0.132997,0.130785,0.135051
251000,0.122014,0.129899,0.125179
251100,0.103753,0.109039,0.107879
251200,0.115649,0.116474,0.115656
251300,0.114715,0.114021,0.117074
251400,0.127007,0.122502,0.123804
251500,0.104417,0.097298,0.103883
251600,0.112569,0.112101,0.114689
251700,0.135768,0.128484,0.131417
251800,0.128912,0.126573,0.120279
251900,0.136764,0.135914,0.133934
252000,0.115100,0.109882,0.111197
252100,0.112757,0.113910,0.115172
252200,0.119901,0.117683,0.115649
252300,0.116676,0.116172,0.124410
252400,0.119756,0.119240,0.123726
252500,0.124145,0.126429,0.129919
252600,0.132398,0.136046,0.140086
252700,0.107581,0.109625,0.115318
252800,0.135278,0.130977,0.137345
252900,0.119430,0.117246,0.116793
253000,0.129579,0.129788,0.128565
253100,0.125447,0.124664,0.127590
253200,0.113169,0.118266,0.115851
253300,0.121246,0.111754,0.114319
253400,0.119586,0.118020,0.116284
253500,0.103167,0.106038,0.103589
253600,0.102887,0.105856,0.102806
253700,0.135457,0.129314,0.132119
253800,0.119033,0.120570,0.116535
253900,0.137332,0.143891,0.137064
254000,0.124711,0.128343,0.129612
254100,0.110256,0.112001,0.113793
254200,0.143560,0.146143,0.143738
254300,0.116602,0.119742,0.115396
254400,0.109112,0.108819,0.104375
254500,0.112916,0.106316,0.108559
254600,0.115165,0.120940,0.111840
254700,0.133190,0.132168,0.131582
254800,0.110703,0.112546,0.111493
254900,0.123082,0.121368,0.121744
255000,0.116741,0.121464,0.113251
255100,0.126965,0.124814,0.123633
255200,0.116082,0.110188,0.113048
255300,0.131857,0.129822,0.125789
255400,0.124272,0.128139,0.129596
255500,0.114991,0.118075,0.116711
255600,0.118524,0.118950,0.119526
255700,0.147406,0.147619,0.159489
255800,0.102538,0.108246,0.099733
255900,0.130613,0.132369,0.136244
256000,0.114843,0.108209,0.111591
256100,0.110269,0.110678,0.111659
256200,0.123977,0.124918,0.127460
256300,0.126945,0.136661,0.129674
256400,0.120385,0.122402,0.124522
256500,0.109771,0.111963,0.110742
256600,0.127229,0.130970,0.127108
256700,0.121597,0.117046,0.120953
256800,0.134072,0.131668,0.126280
256900,0.121962,0.117249,0.118636
257000,0.112983,0.116400,0.110776
257100,0.127914,0.129683,0.128864
257200,0.105471,0.112325,0.106642
257300,0.127888,0.125558,0.122789
257400,0.095728,0.094532,0.099634
257500,0.123686,0.124976,0.130424
257600,0.119342,0.116116,0.120365
257700,0.123553,0.118020,0.120798
257800,0.113864,0.108586,0.111302
257900,0.135639,0.131694,0.132893
258000,0.102608,0.109463,0.106479
258100,0.117694,0.120456,0.122663
258200,0.139197,0.135870,0.134704
258300,0.128742,0.122362,0.128182
258400,0.109608,0.118759,0.120082
258500,0.118507,0.114894,0.115758
258600,0.120910,0.124712,0.115751
258700,0.125024,0.120047,0.119459
258800,0.110504,0.113221,0.112921
258900,0.116656,0.119311,0.123084
259000,0.109893,0.107141,0.105763
259100,0.100442,0.107018,0.106916
259200,0.109391,0.112293,0.111433
259300,0.120610,0.115583,0.112338
259400,0.127029,0.127590,0.128202
259500,0.118084,0.121405,0.120582
259600,0.122203,0.121182,0.120554
259700,0.132872,0.129316,0.129676
259800,0.119714,0.122359,0.124264
259900,0.139950,0.139828,0.141948
260000,0.125512,0.124890,0.130395
260100,0.130778,0.129622,0.128978
260200,0.091605,0.092080,0.088339
260300,0.137077,0.130344,0.133105
260400,0.102265,0.104008,0.103728
260500,0.116433,0.113810,0.116741
260600,0.114448,0.110973,0.113632
260700,0.108662,0.107787,0.111521
260800,0.111756,0.110636,0.116357
260900,0.120119,0.122675,0.117618
261000,0.108860,0.108065,0.105060
261100,0.110330,0.110689,0.106320
261200,0.107956,0.110649,0.107894
261300,0.116903,0.117638,0.117898
261400,0.123196,0.117802,0.114569
261500,0.137988,0.132710,0.124993
261600,0.113466,0.114018,0.116650
261700,0.135409,0.132261,0.136227
261800,0.117773,0.118757,0.122623
261900,0.115186,0.114546,0.118369
262000,0.134711,0.134669,0.132929
262100,0.128352,0.125580,0.125622
262200,0.129331,0.124453,0.127731
262300,0.114778,0.125541,0.115917
262400,0.136180,0.136438,0.134487
262500,0.119013,0.122672,0.121672
262600,0.123368,0.121761,0.116292
262700,0.127602,0.127915,0.124053
262800,0.115700,0.118355,0.113327
262900,0.111878,0.108574,0.114182
263000,0.118115,0.119842,0.117286
263100,0.130670,0.129952,0.123985
263200,0.108333,0.107059,0.108488
263300,0.118059,0.119757,0.121017
263400,0.118226,0.116721,0.114006
263500,0.107312,0.106485,0.101931
263600,0.118960,0.120470,0.119025
263700,0.119036,0.116710,0.118891
263800,0.109561,0.107893,0.109252
263900,0.128753,0.125476,0.134155
264000,0.128946,0.130670,0.132671
264100,0.120594,0.120953,0.120771
264200,0.122700,0.123812,0.121688
264300,0.117862,0.123377,0.115373
264400,0.120564,0.126108,0.128821
264500,0.127388,0.124127,0.129954
264600,0.109188,0.108182,0.104493
264700,0.116598,0.113325,0.121702
264800,0.126199,0.124860,0.123618
264900,0.116957,0.121332,0.117507
265000,0.100488,0.098713,0.097145
265100,0.124556,0.126985,0.129648
265200,0.117116,0.114970,0.118943
265300,0.118660,0.120862,0.119538
265400,0.117639,0.119180,0.122455
265500,0.126853,0.128746,0.128341
265600,0.123918,0.126926,0.123536
265700,0.115950,0.122849,0.122203
265800,0.120342,0.112412,0.113531
265900,0.113921,0.108995,0.113916
266000,0.113323,0.114779,0.115966
266100,0.096775,0.101069,0.101551
266200,0.120034,0.123842,0.126821
266300,0.117027,0.114461,0.113765
266400,0.155629,0.153681,0.153476
266500,0.135864,0.125285,0.129619
266600,0.134723,0.136243,0.134477
266700,0.110658,0.107735,0.113499
266800,0.106480,0.110530,0.107355
266900,0.119117,0.123013,0.118949
267000,0.133807,0.131976,0.135871
267100,0.131453,0.131520,0.131924
267200,0.109205,0.107576,0.108338
267300,0.111991,0.114866,0.115327
267400,0.117225,0.111329,0.118370
267500,0.131888,0.133826,0.130408
267600,0.116510,0.110759,0.117073
267700,0.136153,0.137836,0.130007
267800,0.127618,0.130037,0.130469
267900,0.124814,0.122543,0.123919
268000,0.132343,0.134655,0.137018
268100,0.108944,0.107978,0.108943
268200,0.107442,0.109272,0.107825
268300,0.110678,0.110162,0.111788
268400,0.112654,0.114775,0.107984
268500,0.114196,0.112416,0.117670
268600,0.119655,0.116118,0.110395
268700,0.129612,0.128628,0.127190
268800,0.121915,0.129225,0.128838
268900,0.133896,0.132553,0.142828
269000,0.108028,0.111377,0.114542
269100,0.126230,0.121864,0.118700
269200,0.120132,0.116820,0.124779
269300,0.129805,0.131307,0.125112
269400,0.112729,0.112200,0.111848
269500,0.100212,0.100397,0.104060
269600,0.109391,0.112240,0.111117
269700,0.114669,0.110675,0.106094
269800,0.115918,0.115393,0.121389
269900,0.120753,0.115622,0.114884
270000,0.140341,0.136697,0.143321
270100,0.106190,0.106139,0.106369
270200,0.101834,0.097792,0.105726
270300,0.115613,0.112164,0.113902
270400,0.100029,0.106230,0.112630
270500,0.115168,0.106460,0.117560
